Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain Category,Value
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),34
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),41
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),83
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),41
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),16
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),50
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),63
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),90
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),41
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),15
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",8
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),95
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),58
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),122
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),51
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),27
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),28
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),51
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),72
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),21
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),17
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",3
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),70
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),50
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),81
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),21
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),11
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",17
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),45
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),86
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),93
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),61
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",14
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),41
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),97
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),99
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),88
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),26
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",7
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),27
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),75
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),91
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),40
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),18
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",8
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),75
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),132
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),159
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),102
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),57
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",4
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),69
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),91
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),129
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),65
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),34
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",11
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),45
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),99
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),92
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),73
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),24
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",13
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),72
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),135
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),142
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),92
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),50
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),49
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),58
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),84
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),35
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),14
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",8
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),43
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),83
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),23
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",9
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),74
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),189
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),167
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),132
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),48
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",15
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),127
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),122
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),65
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),39
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),32
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),66
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),89
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),55
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),15
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",22
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),46
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),97
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),99
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),101
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),60
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",20
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),23
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),72
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),61
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),72
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),49
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),8
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),105
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),41
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),76
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),37
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",6
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),104
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),74
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),85
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),33
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",9
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),25
